综合
新偶文化影视娱乐天津新偶文化传媒有限公司粉丝数3.92亿签约人数417 官网： - 联系人： 杨勇 电话： - 微信：  771641921  邮箱：  771641921@qq.com  简介：新偶文化成立于2016年，从事自媒体工作八年。2018年入驻抖音，机构总粉丝2.6亿，目前已形成了以娱乐影视类、美食类为主要垂类的综合性机构。旗下达人200+，员工100余人，2019年完成项目数1324个。  展开
御今文化影视娱乐御今文化发展（上海）有限公司粉丝数2.83亿签约人数687 官网： - 联系人： - 电话： - 微信：  -  邮箱：  -  简介：御今文化MCN，影视娱乐宣发头部机构，字节游戏发行合伙人机构，二次元动漫头部机构，音乐矩阵宣发机构（目前正在打造全领域垂类矩阵：网红孵化、颜值、电商、剧情、美妆、科普、体育，欢迎合作）商务合作：13764244412/17821727252  展开
天天视翔融影视娱乐天津天视翔融传媒有限公司粉丝数2455.6w签约人数4 官网： - 联系人： - 电话： - 微信：  -  邮箱：  -  简介：
小小蛋壳文化影视娱乐南通蛋小壳文化传媒有限公司粉丝数2053.6w签约人数2 官网： - 联系人： - 电话： - 微信：  -  邮箱：  -  简介：
影探文化影视娱乐盘锦影探文化传媒有限公司粉丝数2121.6w签约人数9 官网： - 联系人： - 电话： - 微信：  -  邮箱：  -  简介：
一鹿有车影视娱乐海南有车科技有限责任公司粉丝数2072.3w签约人数7 官网： - 联系人： - 电话： - 微信：  -  邮箱：  -  简介：
剧剧非凡影视娱乐青岛剧非凡传媒有限公司粉丝数1976.6w签约人数7 官网： - 联系人： - 电话： - 微信：  -  邮箱：  -  简介：
拾拾亿文化影视娱乐粉丝数1858.5w签约人数4 官网： - 联系人： - 电话： - 微信：  -  邮箱：  -  简介：
热忙影视娱乐粉丝数1840.2w签约人数3 官网： - 联系人： - 电话： - 微信：  -  邮箱：  -  简介：
江西抓马影视娱乐粉丝数1880.8w签约人数24 官网： - 联系人： - 电话： - 微信：  -  邮箱：  -  简介：
青春摸鱼影视娱乐长沙询肖问息网络科技有限公司粉丝数1837.6w签约人数21 官网： - 联系人： - 电话： - 微信：  -  邮箱：  -  简介：
剧述不凡影视娱乐粉丝数1853.5w签约人数6 官网： - 联系人： - 电话： - 微信：  -  邮箱：  -  简介：
启启航文化影视娱乐重庆汇程龙文化传媒有限公司粉丝数1800.1w签约人数1 官网： - 联系人： - 电话： - 微信：  -  邮箱：  -  简介：
尚格文化影视娱乐佛山市御今尚格文化有限公司粉丝数1617.2w签约人数24 官网： - 联系人： - 电话： - 微信：  -  邮箱：  -  简介：
探索鸟文娱影视娱乐郑州探索鸟网络科技有限公司粉丝数1594.8w签约人数53 官网： - 联系人： - 电话： - 微信：  -  邮箱：  -  简介：
球球文化影视娱乐球球（天津）影视文化传媒有限公司粉丝数1590.2w签约人数26 官网： - 联系人： - 电话： - 微信：  -  邮箱：  -  简介：
灯塔光影影视娱乐灯塔光影粉丝数1597.9w签约人数30 官网： - 联系人： - 电话： - 微信：  -  邮箱：  -  简介：淘秀光影是背靠阿里巴巴经济体、在阿里巴巴强大电商体系支持下，由阿里影业与天下秀强强联手，全新打造的新型达人营销公司。
妙笔网络影视娱乐苏州妙笔网络科技有限公司粉丝数3063.5w签约人数34 官网： - 联系人： - 电话： - 微信：  -  邮箱：  -  简介：专注娱乐营销
芒果TV影视娱乐湖南快乐阳光互动娱乐传媒有限公司粉丝数1516.2w签约人数6 官网： - 联系人： - 电话： - 微信：  -  邮箱：  -  简介：
景初文化影视娱乐安徽省景初文化传媒有限责任公司粉丝数1528.8w签约人数14 官网： - 联系人： - 电话： - 微信：  -  邮箱：  -  简介：影视垂类，专注影视推广，综艺推广。
晟狐传媒影视娱乐上海晟狐文化传媒有限公司粉丝数1604.3w签约人数17 官网： - 联系人： - 电话： - 微信：  -  邮箱：  -  简介：
博创文化影视娱乐粉丝数1455.9w签约人数2 官网： - 联系人： - 电话： - 微信：  -  邮箱：  -  简介：机构旗下两个头部账号，20个中部账号，欢迎剧场合作。
思言片语影视娱乐北京思言片语文化有限公司粉丝数1648.3w签约人数17 官网： - 联系人： - 电话： - 微信：  -  邮箱：  -  简介：机构包含多位优质影视自媒体，其自媒体矩阵覆盖全网，粉丝黏性高，互动效果好。里面有最深度、最全面的影视解说，希望可以给大家带来欢乐！
哇哦娱乐影视娱乐安徽哇哦娱乐传媒有限公司粉丝数1572.2w签约人数23 官网： - 联系人： - 电话： - 微信：  -  邮箱：  -  简介：
彩彩虹桥影视娱乐粉丝数1279.5w签约人数2 官网： - 联系人： - 电话： - 微信：  -  邮箱：  -  简介：
鲤娱影视娱乐鲤娱(北京)科技有限公司粉丝数1532.7w签约人数12 官网： - 联系人： - 电话： - 微信：  -  邮箱：  -  简介：
阳阳晴文化传媒影视娱乐惠州市惠城区阳晴文化传媒有限责任公司粉丝数1243.2w签约人数3 官网： - 联系人： - 电话： - 微信：  -  邮箱：  -  简介：
芒果妈妈影视娱乐湖南芭姨文化传播有限公司粉丝数1646.4w签约人数5 官网： - 联系人： - 电话： - 微信：  -  邮箱：  -  简介：
上上象mcn影视娱乐粉丝数1200.7w签约人数5 官网： - 联系人： - 电话： - 微信：  -  邮箱：  -  简介：
云狐文化影视娱乐河南云狐文化传媒有限公司粉丝数1257.2w签约人数37 官网： - 联系人： - 电话： - 微信：  -  邮箱：  -  简介：云狐文化传媒有限公司是一家以短视频拍摄、版权签约，短视频内容创作为主的公司
百家亿芬影视娱乐粉丝数1082.7w签约人数3 官网： - 联系人： - 电话： - 微信：  -  邮箱：  -  简介：
小猪文化影视娱乐郑州小猪文化传媒有限公司粉丝数1098.8w签约人数6 官网： - 联系人： - 电话： - 微信：  -  邮箱：  -  简介：
佛斯特影视娱乐佛山市佛斯特网络科技有限公司粉丝数1287.5w签约人数28 官网： - 联系人： - 电话： - 微信：  -  邮箱：  -  简介：专注影视娱乐，娱乐周边，明星周边
青塘传媒影视娱乐南昌青塘网络科技有限公司粉丝数1076.2w签约人数6 官网： - 联系人： - 电话： - 微信：  -  邮箱：  -  简介：
由璃文化影视娱乐杭州由璃文化有限公司粉丝数1076.8w签约人数13 官网： - 联系人： - 电话： - 微信：  -  邮箱：  -  简介：
YOUNGBOO影视娱乐杭州好品文化传媒有限公司粉丝数1041.6w签约人数10 官网： - 联系人： - 电话： - 微信：  -  邮箱：  -  简介：
HHCKJGS影视娱乐粉丝数984.4w签约人数6 官网： - 联系人： - 电话： - 微信：  -  邮箱：  -  简介：
广州乐堇文化传播有限公司影视娱乐粉丝数976.0w签约人数1 官网： - 联系人： - 电话： - 微信：  -  邮箱：  -  简介：
上象传媒影视娱乐上海上象文化发展有限公司粉丝数918.3w签约人数6 官网： - 联系人： - 电话： - 微信：  -  邮箱：  -  简介：
乐乐宇文化影视娱乐淄博乐宇文化传播有限公司粉丝数953.6w签约人数15 官网： - 联系人： - 电话： - 微信：  -  邮箱：  -  简介：
超超有料.影视娱乐北京觅米文化传播有限公司粉丝数1096.3w签约人数23 官网： - 联系人： - 电话： - 微信：  -  邮箱：  -  简介：
嘉映文化影视娱乐德阳嘉映文化传媒有限公司粉丝数878.0w签约人数6 官网： - 联系人： - 电话： - 微信：  -  邮箱：  -  简介：
大王文化影视娱乐大湘王文化传媒有限公司粉丝数875.4w签约人数22 官网： - 联系人： - 电话： - 微信：  -  邮箱：  -  简介：
蜜柚文化影视娱乐粉丝数839.8w签约人数9 官网： - 联系人： - 电话： - 微信：  -  邮箱：  -  简介：
山西艺凡文化传媒有限公司影视娱乐粉丝数829.9w签约人数16 官网： - 联系人： - 电话： - 微信：  -  邮箱：  -  简介：
知使文化影视娱乐上海知使文化传媒有限公司粉丝数862.8w签约人数4 官网： - 联系人： - 电话： - 微信：  -  邮箱：  -  简介：
凯慕文化影视娱乐河南凯慕文化传媒有限公司粉丝数894.4w签约人数27 官网： - 联系人： - 电话： - 微信：  -  邮箱：  -  简介：超高执行力，可覆盖全部影视类达人，快速冲量曝光，可支持CPM结算类品牌方请联系，价格低，消耗能力强！联系方式：18137892713
旭昇文化影视娱乐商丘昇旭文化传播有限公司粉丝数788.0w签约人数9 官网： - 联系人： - 电话： - 微信：  -  邮箱：  -  简介：
追个剧文化影视娱乐唐山追个剧文化传媒有限公司粉丝数801.1w签约人数7 官网： - 联系人： - 电话： - 微信：  -  邮箱：  -  简介：
CCM创米网络影视娱乐济宁创米网络科技有限公司粉丝数1131.0w签约人数25 官网： - 联系人： - 电话： - 微信：  -  邮箱：  -  简介：
猫屎传媒影视娱乐厦门未来猫传媒有限公司粉丝数768.9w签约人数7 官网： - 联系人： - 电话： - 微信：  -  邮箱：  -  简介：猫屎传媒，专注网红孵化和培训，在影视娱乐板块10万粉丝以上达人1000+，合作V+maoshimovie
淘金兄弟文化影视娱乐晋城市淘金兄弟文化传媒有限公司粉丝数763.1w签约人数22 官网： - 联系人： - 电话： - 微信：  -  邮箱：  -  简介：晋城市淘金兄弟文化传媒有限公司是一家专业的自媒体mcn公司，专注自媒体矩阵运营与培训，专业孵化优秀的创作达人，目前合作的平台有抖音、快手、西瓜、百家、大鱼、爱奇艺、腾讯视频、拼多多、网易号、小红书、B站、优酷、视频号、企鹅号、Tikok、油管等十余个国内外一线平台，抖音机构旗下粉丝已突破2000万，机构孵化培养的账号已突破100+，数十位个人作者月收入突破3万+，我们坚守诚信、共赢、创新、实干的原则砥砺前行，希望帮助更多的个人作者实现更多的收入，我们公司一直奉行一个理念：培养一个学员，造福一个家庭！希望将这个理念贯彻执行下去，更希望在这条路上越走越远！  展开
小鹿文化影视娱乐山东越鹿成枝文化传媒有限公司粉丝数1338.1w签约人数13 官网： - 联系人： - 电话： - 微信：  -  邮箱：  -  简介：
好有本领影视娱乐北京好有本领文化传媒有限公司 粉丝数705.9w签约人数5 官网： - 联系人： - 电话： - 微信：  -  邮箱：  -  简介：北京好有本领文化传媒有限公司是柠萌影业旗下一家拥有短剧内容制作及商业化，短视频内容制作及商业化的新型短剧集内容厂牌。
优创传媒影视娱乐广西优创传媒有限公司粉丝数766.0w签约人数8 官网： - 联系人： - 电话： - 微信：  -  邮箱：  -  简介：
CoolMedia影视娱乐CoolMedia粉丝数676.5w签约人数17 官网： - 联系人： - 电话： - 微信：  -  邮箱：  -  简介：黑龙江省东成西就文化传播有限公司是一家新媒体从业公司，擅长于内容创新、IP孵化、视频制作等。
戌戌时TV影视娱乐大连戌时网络科技有限公司粉丝数1468.3w签约人数19 官网： - 联系人： - 电话： - 微信：  -  邮箱：  -  简介：
弹弹幕星云影视娱乐粉丝数657.1w签约人数7 官网： - 联系人： - 电话： - 微信：  -  邮箱：  -  简介：
倩倩兮传媒影视娱乐粉丝数644.7w签约人数8 官网： - 联系人： - 电话： - 微信：  -  邮箱：  -  简介：
拓飞文化影视娱乐长沙拓飞文化传媒有限公司粉丝数648.0w签约人数12 官网： - 联系人： - 电话： - 微信：  -  邮箱：  -  简介：擅长cpm植入任务，商务合作：zhangke1292 ，备注来意
创意脉搏影视娱乐北京创意脉搏文化传媒有限公司粉丝数723.5w签约人数1 官网： - 联系人： - 电话： - 微信：  -  邮箱：  -  简介：
魔魔人传媒影视娱乐魔人传媒（杭州）有限公司粉丝数619.0w签约人数12 官网： - 联系人： - 电话： - 微信：  -  邮箱：  -  简介：
轩哲文化影视娱乐重庆轩哲传媒有限公司粉丝数643.4w签约人数12 官网： - 联系人： - 电话： - 微信：  -  邮箱：  -  简介：
橘子娱乐影视娱乐北京橘子娱乐文化传媒有限公司粉丝数713.3w签约人数10 官网： - 联系人： - 电话： - 微信：  -  邮箱：  -  简介：
时时代文化影视娱乐北京大亨时代文化有限公司粉丝数610.4w签约人数33 官网： - 联系人： - 电话： - 微信：  -  邮箱：  -  简介：
十点读书影视娱乐厦门十点文化传播有限公司粉丝数885.8w签约人数8 官网： - 联系人： - 电话： - 微信：  -  邮箱：  -  简介：十点读书全力开拓抖音等短视频直播新流量战场。通过签约各个类目IP，围绕IP打造长中短视频内容，进行头部IP账号的孵化与运营，并通过广告、电商、内容服务、IP开发等多形态实现商业化运营；为品牌提供优质的营销传播服务。
飞行鸟影视娱乐菏泽市大兴文化传媒有限公司粉丝数577.6w签约人数4 官网： - 联系人： - 电话： - 微信：  -  邮箱：  -  简介：合作V:HZDSW77
景初文化传媒影视娱乐粉丝数570.4w签约人数7 官网： - 联系人： - 电话： - 微信：  -  邮箱：  -  简介：影视 综艺 娱乐垂度MCN
北京咿呀影视娱乐北京咿呀文化传媒有限公司粉丝数563.9w签约人数9 官网： - 联系人： - 电话： - 微信：  -  邮箱：  -  简介：擅长培养角色化达人，旗下达人人设很强
百车宝MCN影视娱乐百车宝MCN粉丝数1054.7w签约人数4 官网： http://www.baichebao.com/ 联系人： - 电话： 13020084279 微信：  -  邮箱：  -  简介：      百车宝MCN是汽车领域领先的MCN机构，集短视频、直播和图文内容生产和运营职能于一身，在业内具有广泛的影响力。机构连续一年在抖音汽车MCN实力榜单上排名前三，同时在快手、微博、微信、视频号、火山、懂车帝、汽车之家、易车、搜狐、一点资讯等多平台产出内容。
兜风文化影视娱乐长沙兜风文化传媒有限公司粉丝数582.4w签约人数5 官网： - 联系人： - 电话： - 微信：  -  邮箱：  -  简介：
情情思文化影视娱乐邵阳思情网络科技有限公司粉丝数518.3w签约人数5 官网： - 联系人： - 电话： - 微信：  -  邮箱：  -  简介：
云帆传媒影视娱乐粉丝数544.9w签约人数13 官网： - 联系人： - 电话： - 微信：  -  邮箱：  -  简介：云帆本身就是一家游戏厂商、电商厂商和影视宣发公司，能给达人账号流量变现最大化，旗下达人流量变现为行业前茅。我们是具有持续原创输出能力和独立孵化能力的公司，始终以“让内容创造美好”为使命，具备各个行业内容创意创新运营能力，能为达人注入内容创意也能为达人流量变现最大化。  展开
艺艺鸣思维影视娱乐北京艺鸣思维国际广告有限公司粉丝数492.5w签约人数5 官网： - 联系人： - 电话： - 微信：  -  邮箱：  -  简介：
兔莫文化影视娱乐粉丝数485.0w签约人数9 官网： - 联系人： - 电话： - 微信：  -  邮箱：  -  简介：兔莫文化，致力于自媒体孵化、助推明星IP、帮助品牌连接年轻消费者的娱乐营销公司。
时代文化影视娱乐粉丝数488.8w签约人数18 官网： - 联系人： - 电话： - 微信：  -  邮箱：  -  简介：
火橙互娱影视娱乐杭州火橙文化创意有限公司粉丝数453.0w签约人数6 官网： - 联系人： - 电话： - 微信：  -  邮箱：  -  简介：火橙互娱是一家专注内容赋能的新生代MCN 机构，
华妮传媒影视娱乐粉丝数449.1w签约人数1 官网： - 联系人： - 电话： - 微信：  -  邮箱：  -  简介：
浪浪尖共振影视娱乐粉丝数421.2w签约人数4 官网： - 联系人： - 电话： - 微信：  -  邮箱：  -  简介：
星星川之上影视娱乐广州星川之上文化传播有限公司粉丝数390.8w签约人数3 官网： - 联系人： - 电话： - 微信：  -  邮箱：  -  简介：
风沐雨传媒影视娱乐成都风沐雨文化传播有限公司粉丝数426.7w签约人数6 官网： - 联系人： - 电话： - 微信：  -  邮箱：  -  简介：
追光文化影视娱乐山西追光文化传媒有限公司粉丝数452.5w签约人数14 官网： - 联系人： - 电话： - 微信：  -  邮箱：  -  简介：
白白谛互娱影视娱乐粉丝数358.4w签约人数4 官网： - 联系人： - 电话： - 微信：  -  邮箱：  -  简介：
三里文化影视娱乐温州三里文化传媒有限公司粉丝数381.5w签约人数11 官网： http://www.sanliwenhua.com/ 联系人： 吴民宇 电话： - 微信：  wmy0577  邮箱：  357698088@qq.com  简介：三里文化是集MCN机构&直播公会&网红品牌于一体的综合文化传媒公司 。
金闪闪影视娱乐成都优拍拍文化传媒有限公司粉丝数363.7w签约人数8 官网： - 联系人： - 电话： - 微信：  -  邮箱：  -  简介：金闪闪是一家具有卓越影响力的专业 MCN 机构目前签约达人已有二千于位，我们致力于挖掘和培养优秀的影视、动漫、解说等内容创作者，为他们提供全方位的支持和发展机会，以打造高质量、有影响力的抖音账号矩阵。
螃蟹文化影视娱乐杭州四刻文化传媒有限公司粉丝数466.4w签约人数3 官网： - 联系人： - 电话： - 微信：  -  邮箱：  -  简介：
艺艺粲传媒影视娱乐粉丝数342.4w签约人数6 官网： - 联系人： - 电话： - 微信：  -  邮箱：  -  简介：
漉果文化影视娱乐唐山市漉果文化传媒有限公司粉丝数343.4w签约人数5 官网： - 联系人： - 电话： - 微信：  -  邮箱：  -  简介：
马栏花开影视娱乐湖南经视马栏花开传媒有限公司粉丝数310.7w签约人数2 官网： - 联系人： - 电话： - 微信：  -  邮箱：  -  简介：
泽洋文化影视娱乐江西泽洋文化传媒有限公司粉丝数305.0w签约人数6 官网： - 联系人： - 电话： - 微信：  -  邮箱：  -  简介：
海南立看影视娱乐粉丝数305.5w签约人数6 官网： - 联系人： - 电话： - 微信：  -  邮箱：  -  简介：
睿睿承传媒影视娱乐粉丝数306.6w签约人数1 官网： - 联系人： - 电话： - 微信：  -  邮箱：  -  简介：
嘉行传媒影视娱乐嘉行星光（重庆）影视文化有限公司粉丝数299.2w签约人数5 官网： - 联系人： - 电话： - 微信：  -  邮箱：  -  简介：
明全文化影视娱乐南昌明全文化传媒有限公司粉丝数317.9w签约人数22 官网： - 联系人： - 电话： - 微信：  -  邮箱：  -  简介：
扬眉吐气影视娱乐云南扬眉吐气影视有限公司粉丝数297.8w签约人数1 官网： - 联系人： - 电话： - 微信：  -  邮箱：  -  简介：
羽羽扇豆影视娱乐南京羽扇豆网络科技有限公司粉丝数279.6w签约人数2 官网： - 联系人： - 电话： - 微信：  -  邮箱：  -  简介：
景景润传媒影视娱乐潍坊景润文化传媒有限公司粉丝数283.7w签约人数7 官网： - 联系人： - 电话： - 微信：  -  邮箱：  -  简介：
九赢传媒影视娱乐宁波九赢文化传媒有限公司粉丝数282.3w签约人数7 官网： - 联系人： - 电话： - 微信：  -  邮箱：  -  简介：
