综合
新偶文化影视娱乐天津新偶文化传媒有限公司粉丝数3.92亿签约人数417 官网： - 联系人： 杨勇 电话： - 微信：  771641921  邮箱：  771641921@qq.com  简介：新偶文化成立于2016年，从事自媒体工作八年。2018年入驻抖音，机构总粉丝2.6亿，目前已形成了以娱乐影视类、美食类为主要垂类的综合性机构。旗下达人200+，员工100余人，2019年完成项目数1324个。  展开
御今文化影视娱乐御今文化发展（上海）有限公司粉丝数2.83亿签约人数687 官网： - 联系人： - 电话： - 微信：  -  邮箱：  -  简介：御今文化MCN，影视娱乐宣发头部机构，字节游戏发行合伙人机构，二次元动漫头部机构，音乐矩阵宣发机构（目前正在打造全领域垂类矩阵：网红孵化、颜值、电商、剧情、美妆、科普、体育，欢迎合作）商务合作：13764244412/17821727252  展开
天天视翔融影视娱乐天津天视翔融传媒有限公司粉丝数2455.6w签约人数4 官网： - 联系人： - 电话： - 微信：  -  邮箱：  -  简介：
小小蛋壳文化影视娱乐南通蛋小壳文化传媒有限公司粉丝数2053.6w签约人数2 官网： - 联系人： - 电话： - 微信：  -  邮箱：  -  简介：
影探文化影视娱乐盘锦影探文化传媒有限公司粉丝数2121.6w签约人数9 官网： - 联系人： - 电话： - 微信：  -  邮箱：  -  简介：
一鹿有车影视娱乐海南有车科技有限责任公司粉丝数2072.3w签约人数7 官网： - 联系人： - 电话： - 微信：  -  邮箱：  -  简介：
剧剧非凡影视娱乐青岛剧非凡传媒有限公司粉丝数1976.6w签约人数7 官网： - 联系人： - 电话： - 微信：  -  邮箱：  -  简介：
拾拾亿文化影视娱乐粉丝数1858.5w签约人数4 官网： - 联系人： - 电话： - 微信：  -  邮箱：  -  简介：
热忙影视娱乐粉丝数1840.2w签约人数3 官网： - 联系人： - 电话： - 微信：  -  邮箱：  -  简介：
江西抓马影视娱乐粉丝数1880.8w签约人数24 官网： - 联系人： - 电话： - 微信：  -  邮箱：  -  简介：
青春摸鱼影视娱乐长沙询肖问息网络科技有限公司粉丝数1837.6w签约人数21 官网： - 联系人： - 电话： - 微信：  -  邮箱：  -  简介：
剧述不凡影视娱乐粉丝数1853.5w签约人数6 官网： - 联系人： - 电话： - 微信：  -  邮箱：  -  简介：
启启航文化影视娱乐重庆汇程龙文化传媒有限公司粉丝数1800.1w签约人数1 官网： - 联系人： - 电话： - 微信：  -  邮箱：  -  简介：
尚格文化影视娱乐佛山市御今尚格文化有限公司粉丝数1617.2w签约人数24 官网： - 联系人： - 电话： - 微信：  -  邮箱：  -  简介：
探索鸟文娱影视娱乐郑州探索鸟网络科技有限公司粉丝数1594.8w签约人数53 官网： - 联系人： - 电话： - 微信：  -  邮箱：  -  简介：
球球文化影视娱乐球球（天津）影视文化传媒有限公司粉丝数1590.2w签约人数26 官网： - 联系人： - 电话： - 微信：  -  邮箱：  -  简介：
灯塔光影影视娱乐灯塔光影粉丝数1597.9w签约人数30 官网： - 联系人： - 电话： - 微信：  -  邮箱：  -  简介：淘秀光影是背靠阿里巴巴经济体、在阿里巴巴强大电商体系支持下，由阿里影业与天下秀强强联手，全新打造的新型达人营销公司。
妙笔网络影视娱乐苏州妙笔网络科技有限公司粉丝数3063.5w签约人数34 官网： - 联系人： - 电话： - 微信：  -  邮箱：  -  简介：专注娱乐营销
芒果TV影视娱乐湖南快乐阳光互动娱乐传媒有限公司粉丝数1516.2w签约人数6 官网： - 联系人： - 电话： - 微信：  -  邮箱：  -  简介：
景初文化影视娱乐安徽省景初文化传媒有限责任公司粉丝数1528.8w签约人数14 官网： - 联系人： - 电话： - 微信：  -  邮箱：  -  简介：影视垂类，专注影视推广，综艺推广。
晟狐传媒影视娱乐上海晟狐文化传媒有限公司粉丝数1604.3w签约人数17 官网： - 联系人： - 电话： - 微信：  -  邮箱：  -  简介：
博创文化影视娱乐粉丝数1455.9w签约人数2 官网： - 联系人： - 电话： - 微信：  -  邮箱：  -  简介：机构旗下两个头部账号，20个中部账号，欢迎剧场合作。
思言片语影视娱乐北京思言片语文化有限公司粉丝数1648.3w签约人数17 官网： - 联系人： - 电话： - 微信：  -  邮箱：  -  简介：机构包含多位优质影视自媒体，其自媒体矩阵覆盖全网，粉丝黏性高，互动效果好。里面有最深度、最全面的影视解说，希望可以给大家带来欢乐！
哇哦娱乐影视娱乐安徽哇哦娱乐传媒有限公司粉丝数1572.2w签约人数23 官网： - 联系人： - 电话： - 微信：  -  邮箱：  -  简介：
彩彩虹桥影视娱乐粉丝数1279.5w签约人数2 官网： - 联系人： - 电话： - 微信：  -  邮箱：  -  简介：
鲤娱影视娱乐鲤娱(北京)科技有限公司粉丝数1532.7w签约人数12 官网： - 联系人： - 电话： - 微信：  -  邮箱：  -  简介：
阳阳晴文化传媒影视娱乐惠州市惠城区阳晴文化传媒有限责任公司粉丝数1243.2w签约人数3 官网： - 联系人： - 电话： - 微信：  -  邮箱：  -  简介：
芒果妈妈影视娱乐湖南芭姨文化传播有限公司粉丝数1646.4w签约人数5 官网： - 联系人： - 电话： - 微信：  -  邮箱：  -  简介：
上上象mcn影视娱乐粉丝数1200.7w签约人数5 官网： - 联系人： - 电话： - 微信：  -  邮箱：  -  简介：
云狐文化影视娱乐河南云狐文化传媒有限公司粉丝数1257.2w签约人数37 官网： - 联系人： - 电话： - 微信：  -  邮箱：  -  简介：云狐文化传媒有限公司是一家以短视频拍摄、版权签约，短视频内容创作为主的公司
百家亿芬影视娱乐粉丝数1082.7w签约人数3 官网： - 联系人： - 电话： - 微信：  -  邮箱：  -  简介：
小猪文化影视娱乐郑州小猪文化传媒有限公司粉丝数1098.8w签约人数6 官网： - 联系人： - 电话： - 微信：  -  邮箱：  -  简介：
佛斯特影视娱乐佛山市佛斯特网络科技有限公司粉丝数1287.5w签约人数28 官网： - 联系人： - 电话： - 微信：  -  邮箱：  -  简介：专注影视娱乐，娱乐周边，明星周边
青塘传媒影视娱乐南昌青塘网络科技有限公司粉丝数1076.2w签约人数6 官网： - 联系人： - 电话： - 微信：  -  邮箱：  -  简介：
由璃文化影视娱乐杭州由璃文化有限公司粉丝数1076.8w签约人数13 官网： - 联系人： - 电话： - 微信：  -  邮箱：  -  简介：
YOUNGBOO影视娱乐杭州好品文化传媒有限公司粉丝数1041.6w签约人数10 官网： - 联系人： - 电话： - 微信：  -  邮箱：  -  简介：
HHCKJGS影视娱乐粉丝数984.4w签约人数6 官网： - 联系人： - 电话： - 微信：  -  邮箱：  -  简介：
粉丝数签约人数 官网： - 联系人： - 电话： - 微信：  -  邮箱：  -  简介：
